workerID, SongId, Valence, Arousal
bf34e3c5724ce07d29ef12db5f767258,257,8,6
a00de41fdf121f6dfe5db851a575d2d1,257,4,7
2afd218c3aecb6828d2be327f8b9c46f,257,8,4
fd5b08ce362d855ca9152a894348130c,257,6,5
7cecbffe1da5ae974952db6c13695afe,257,8,6
0c37993dcf5f99f7b00d02495ed01bc3,257,8,8
64cae7b86c7dcb1b40d17e43c0c2109e,257,9,9
8dcd4de7be6479561269b90c1dc8a3b4,257,9,9
84c2d6fc2e78a1d1283c386c0d4daee4,257,9,9
9d1aa48692579ca9330d3c61d10e22e6,257,7,6
514278711fcdb6dfb235c03a3aa38ee3,258,3,4
a00de41fdf121f6dfe5db851a575d2d1,258,5,4
2afd218c3aecb6828d2be327f8b9c46f,258,3,3
6ca7c27715f54e2f47ebe4e1c9dcf842,258,4,6
fd5b08ce362d855ca9152a894348130c,258,6,5
7cecbffe1da5ae974952db6c13695afe,258,7,7
0c37993dcf5f99f7b00d02495ed01bc3,258,3,4
64cae7b86c7dcb1b40d17e43c0c2109e,258,4,2
8dcd4de7be6479561269b90c1dc8a3b4,258,5,4
eca1130f44cd2e17645e40a0fa2ef59b,258,3,4
6010bbc8e7ef4b21fa38f9c3a9754ef3,260,7,2
bf34e3c5724ce07d29ef12db5f767258,260,6,4
94d7a0f7c8f2e1c714b0649f835c538c,260,5,5
a00de41fdf121f6dfe5db851a575d2d1,260,5,7
2afd218c3aecb6828d2be327f8b9c46f,260,6,4
4eb43aa7f89260bb40b3970a45a82678,260,2,2
64cae7b86c7dcb1b40d17e43c0c2109e,260,4,1
8dcd4de7be6479561269b90c1dc8a3b4,260,6,3
eca1130f44cd2e17645e40a0fa2ef59b,260,5,4
9d1aa48692579ca9330d3c61d10e22e6,260,7,4
6010bbc8e7ef4b21fa38f9c3a9754ef3,262,6,7
de0b07c32bb6ca4655487026e0f3fc38,262,7,8
2afd218c3aecb6828d2be327f8b9c46f,262,7,7
3bf93d5f7b82b46e38feb881d00c5798,262,6,6
fd5b08ce362d855ca9152a894348130c,262,5,5
0c37993dcf5f99f7b00d02495ed01bc3,262,2,6
0c37993dcf5f99f7b00d02495ed01bc3,262,4,8
6b492acb1838463dc7c07a76b26313c4,262,6,8
eca1130f44cd2e17645e40a0fa2ef59b,262,6,7
490951556961e4b88fe1a3ac53b3b186,262,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,264,7,7
514278711fcdb6dfb235c03a3aa38ee3,264,5,6
de0b07c32bb6ca4655487026e0f3fc38,264,7,2
24ebcf86498b0f2793b55c5b9a7756b5,264,6,6
2afd218c3aecb6828d2be327f8b9c46f,264,5,4
eca1130f44cd2e17645e40a0fa2ef59b,264,4,6
cbc86e332e889251fe0fa71df472f202,264,4,5
ed7ed76453bd846859f5e6b9149df276,264,6,7
571d66ea4abfb694d9bb1281d7701710,264,6,5
be4e771b30940fb2d5f5dcfe3877dd2e,264,3,7
514278711fcdb6dfb235c03a3aa38ee3,265,5,7
b13fb0da6dd2f5d7fe398e6e53b52110,265,3,6
2afd218c3aecb6828d2be327f8b9c46f,265,6,6
6ca7c27715f54e2f47ebe4e1c9dcf842,265,2,7
7cecbffe1da5ae974952db6c13695afe,265,6,6
64cae7b86c7dcb1b40d17e43c0c2109e,265,4,7
6b492acb1838463dc7c07a76b26313c4,265,7,7
8dcd4de7be6479561269b90c1dc8a3b4,265,2,5
5097e48e561bf0261b242f211b289825,265,4,6
9d1aa48692579ca9330d3c61d10e22e6,265,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,266,3,4
bf34e3c5724ce07d29ef12db5f767258,266,4,6
94d7a0f7c8f2e1c714b0649f835c538c,266,5,5
2afd218c3aecb6828d2be327f8b9c46f,266,4,4
4eb43aa7f89260bb40b3970a45a82678,266,1,1
64cae7b86c7dcb1b40d17e43c0c2109e,266,1,2
8dcd4de7be6479561269b90c1dc8a3b4,266,5,7
eca1130f44cd2e17645e40a0fa2ef59b,266,5,7
9d1aa48692579ca9330d3c61d10e22e6,266,3,6
490951556961e4b88fe1a3ac53b3b186,266,5,6
de0b07c32bb6ca4655487026e0f3fc38,269,6,3
1ee4bd59c9ea084016ff2811dbb00568,269,5,6
212246528da7c13457844fc4453e6019,269,7,8
2afd218c3aecb6828d2be327f8b9c46f,269,3,4
9c8073214a052e414811b76012df8847,269,5,7
64cae7b86c7dcb1b40d17e43c0c2109e,269,4,6
259443e9cad56b4f68b664daa20cb323,269,5,6
ed7ed76453bd846859f5e6b9149df276,269,1,3
571d66ea4abfb694d9bb1281d7701710,269,5,3
d84d58533b58797bccca5811b4135c95,269,2,2
bf34e3c5724ce07d29ef12db5f767258,270,5,7
be6ec863f38f611dff4958ccd33cf638,270,2,7
ff18a27328ffd40ef52b7ebb7a0ded94,270,6,3
7a81cab11e4b2b4aa9c0718c90835611,270,8,8
2afd218c3aecb6828d2be327f8b9c46f,270,6,6
c795c7de8f350ab35dfd1100a84bf213,270,6,9
64cae7b86c7dcb1b40d17e43c0c2109e,270,6,9
6b492acb1838463dc7c07a76b26313c4,270,8,8
8dcd4de7be6479561269b90c1dc8a3b4,270,7,7
490951556961e4b88fe1a3ac53b3b186,270,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,272,7,4
8eb1abd1acca601d1e23e85c69b1742a,272,8,8
2c5952c4f931410e9010eb87c276020d,272,5,7
a00de41fdf121f6dfe5db851a575d2d1,272,6,7
2afd218c3aecb6828d2be327f8b9c46f,272,6,6
0c37993dcf5f99f7b00d02495ed01bc3,272,6,7
4eb43aa7f89260bb40b3970a45a82678,272,1,2
7685fa48defdc384f720bd1edbf17ed6,272,7,8
259443e9cad56b4f68b664daa20cb323,272,7,7
ce209fb2fe01d6c85dbb29b6fd84b563,272,6,8
94d7a0f7c8f2e1c714b0649f835c538c,273,5,6
2afd218c3aecb6828d2be327f8b9c46f,273,6,6
145b408fa103c16bb00e8734cc39a29f,273,5,7
7685fa48defdc384f720bd1edbf17ed6,273,9,9
8dcd4de7be6479561269b90c1dc8a3b4,273,6,7
cbc86e332e889251fe0fa71df472f202,273,4,7
259443e9cad56b4f68b664daa20cb323,273,3,7
ed7ed76453bd846859f5e6b9149df276,273,6,8
571d66ea4abfb694d9bb1281d7701710,273,3,8
490951556961e4b88fe1a3ac53b3b186,273,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,274,7,6
514278711fcdb6dfb235c03a3aa38ee3,274,7,6
de0b07c32bb6ca4655487026e0f3fc38,274,8,9
4480a650a96730fb629aa7fa2079e7c3,274,9,2
2afd218c3aecb6828d2be327f8b9c46f,274,8,4
2afd218c3aecb6828d2be327f8b9c46f,274,6,4
4eb43aa7f89260bb40b3970a45a82678,274,7,7
cbc86e332e889251fe0fa71df472f202,274,9,7
259443e9cad56b4f68b664daa20cb323,274,8,8
ed7ed76453bd846859f5e6b9149df276,274,8,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,275,7,4
be6ec863f38f611dff4958ccd33cf638,275,4,5
2afd218c3aecb6828d2be327f8b9c46f,275,5,5
fd5b08ce362d855ca9152a894348130c,275,7,6
0c37993dcf5f99f7b00d02495ed01bc3,275,3,5
64cae7b86c7dcb1b40d17e43c0c2109e,275,4,6
8dcd4de7be6479561269b90c1dc8a3b4,275,7,7
cbc86e332e889251fe0fa71df472f202,275,4,4
ce209fb2fe01d6c85dbb29b6fd84b563,275,6,6
490951556961e4b88fe1a3ac53b3b186,275,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,276,7,3
514278711fcdb6dfb235c03a3aa38ee3,276,6,5
3c888e77b992ae3cd2adfe16774e23b9,276,6,7
2afd218c3aecb6828d2be327f8b9c46f,276,6,6
3bf93d5f7b82b46e38feb881d00c5798,276,7,7
0c37993dcf5f99f7b00d02495ed01bc3,276,4,5
4eb43aa7f89260bb40b3970a45a82678,276,3,3
6b492acb1838463dc7c07a76b26313c4,276,6,3
8dcd4de7be6479561269b90c1dc8a3b4,276,8,7
d8e56509dc582df255732a0170323231,276,8,7
bf34e3c5724ce07d29ef12db5f767258,278,4,5
2afd218c3aecb6828d2be327f8b9c46f,278,6,6
fd5b08ce362d855ca9152a894348130c,278,8,5
7cecbffe1da5ae974952db6c13695afe,278,7,7
4eb43aa7f89260bb40b3970a45a82678,278,1,2
6b492acb1838463dc7c07a76b26313c4,278,7,4
8dcd4de7be6479561269b90c1dc8a3b4,278,6,7
eca1130f44cd2e17645e40a0fa2ef59b,278,7,7
259443e9cad56b4f68b664daa20cb323,278,3,3
9d1aa48692579ca9330d3c61d10e22e6,278,6,5
24ebcf86498b0f2793b55c5b9a7756b5,279,3,4
a186cdd58a92051b7c73adc9bd6e65ca,279,2,5
2afd218c3aecb6828d2be327f8b9c46f,279,4,3
fd5b08ce362d855ca9152a894348130c,279,6,6
a2a15d03117e137478c5718212805270,279,4,4
0c37993dcf5f99f7b00d02495ed01bc3,279,2,5
64cae7b86c7dcb1b40d17e43c0c2109e,279,3,2
8dcd4de7be6479561269b90c1dc8a3b4,279,4,7
5097e48e561bf0261b242f211b289825,279,3,5
ce209fb2fe01d6c85dbb29b6fd84b563,279,5,6
514278711fcdb6dfb235c03a3aa38ee3,280,5,6
1ee4bd59c9ea084016ff2811dbb00568,280,4,4
855ba3170f3e470170d23a748ccb41ed,280,2,3
2afd218c3aecb6828d2be327f8b9c46f,280,4,3
6b492acb1838463dc7c07a76b26313c4,280,4,2
8dcd4de7be6479561269b90c1dc8a3b4,280,8,2
eca1130f44cd2e17645e40a0fa2ef59b,280,3,4
259443e9cad56b4f68b664daa20cb323,280,6,3
490951556961e4b88fe1a3ac53b3b186,280,3,3
28b56a449c99c88e1f9fff59d0f16aac,280,3,3
514278711fcdb6dfb235c03a3aa38ee3,281,7,8
2afd218c3aecb6828d2be327f8b9c46f,281,7,7
fd5b08ce362d855ca9152a894348130c,281,5,5
7cecbffe1da5ae974952db6c13695afe,281,8,8
0c37993dcf5f99f7b00d02495ed01bc3,281,1,6
6b492acb1838463dc7c07a76b26313c4,281,8,8
8dcd4de7be6479561269b90c1dc8a3b4,281,6,7
259443e9cad56b4f68b664daa20cb323,281,2,6
490951556961e4b88fe1a3ac53b3b186,281,6,6
28b56a449c99c88e1f9fff59d0f16aac,281,4,9
bf34e3c5724ce07d29ef12db5f767258,282,5,5
24ebcf86498b0f2793b55c5b9a7756b5,282,2,5
ccfcf36a939a8af15a987fa562a49207,282,6,5
2afd218c3aecb6828d2be327f8b9c46f,282,2,4
9c8073214a052e414811b76012df8847,282,1,3
0c37993dcf5f99f7b00d02495ed01bc3,282,1,5
145b408fa103c16bb00e8734cc39a29f,282,3,4
ed7ed76453bd846859f5e6b9149df276,282,4,4
4dfca2f4dc4e8e6c3b1b7d32e10579c1,282,5,4
490951556961e4b88fe1a3ac53b3b186,282,3,3
6010bbc8e7ef4b21fa38f9c3a9754ef3,284,5,6
514278711fcdb6dfb235c03a3aa38ee3,284,4,6
24ebcf86498b0f2793b55c5b9a7756b5,284,3,3
94d7a0f7c8f2e1c714b0649f835c538c,284,4,5
212246528da7c13457844fc4453e6019,284,6,7
2afd218c3aecb6828d2be327f8b9c46f,284,2,4
2afd218c3aecb6828d2be327f8b9c46f,284,3,5
259443e9cad56b4f68b664daa20cb323,284,4,6
ed7ed76453bd846859f5e6b9149df276,284,7,6
490951556961e4b88fe1a3ac53b3b186,284,6,4
514278711fcdb6dfb235c03a3aa38ee3,285,3,6
24ebcf86498b0f2793b55c5b9a7756b5,285,3,5
94d7a0f7c8f2e1c714b0649f835c538c,285,5,5
2afd218c3aecb6828d2be327f8b9c46f,285,5,5
3bf93d5f7b82b46e38feb881d00c5798,285,3,5
fd5b08ce362d855ca9152a894348130c,285,4,4
6b492acb1838463dc7c07a76b26313c4,285,2,7
eca1130f44cd2e17645e40a0fa2ef59b,285,4,5
cbc86e332e889251fe0fa71df472f202,285,4,7
259443e9cad56b4f68b664daa20cb323,285,2,2
6010bbc8e7ef4b21fa38f9c3a9754ef3,286,7,8
bf34e3c5724ce07d29ef12db5f767258,286,6,6
a00de41fdf121f6dfe5db851a575d2d1,286,6,7
2afd218c3aecb6828d2be327f8b9c46f,286,7,7
0c37993dcf5f99f7b00d02495ed01bc3,286,3,7
4eb43aa7f89260bb40b3970a45a82678,286,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,286,7,9
64cae7b86c7dcb1b40d17e43c0c2109e,286,7,9
8dcd4de7be6479561269b90c1dc8a3b4,286,7,7
eca1130f44cd2e17645e40a0fa2ef59b,286,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,288,3,6
de0b07c32bb6ca4655487026e0f3fc38,288,6,7
94d7a0f7c8f2e1c714b0649f835c538c,288,3,5
2afd218c3aecb6828d2be327f8b9c46f,288,3,3
9c8073214a052e414811b76012df8847,288,6,6
4eb43aa7f89260bb40b3970a45a82678,288,1,1
6b492acb1838463dc7c07a76b26313c4,288,1,6
8dcd4de7be6479561269b90c1dc8a3b4,288,2,6
eca1130f44cd2e17645e40a0fa2ef59b,288,4,5
490951556961e4b88fe1a3ac53b3b186,288,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,289,7,8
bf34e3c5724ce07d29ef12db5f767258,289,7,6
bf34e3c5724ce07d29ef12db5f767258,289,8,7
514278711fcdb6dfb235c03a3aa38ee3,289,4,7
de0b07c32bb6ca4655487026e0f3fc38,289,7,8
2afd218c3aecb6828d2be327f8b9c46f,289,7,7
0c37993dcf5f99f7b00d02495ed01bc3,289,2,5
eca1130f44cd2e17645e40a0fa2ef59b,289,3,5
cbc86e332e889251fe0fa71df472f202,289,6,7
ed7ed76453bd846859f5e6b9149df276,289,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,290,2,6
514278711fcdb6dfb235c03a3aa38ee3,290,3,4
2afd218c3aecb6828d2be327f8b9c46f,290,3,4
9c8073214a052e414811b76012df8847,290,3,3
64cae7b86c7dcb1b40d17e43c0c2109e,290,1,1
6b492acb1838463dc7c07a76b26313c4,290,1,6
8dcd4de7be6479561269b90c1dc8a3b4,290,3,5
cbc86e332e889251fe0fa71df472f202,290,2,3
5097e48e561bf0261b242f211b289825,290,1,5
259443e9cad56b4f68b664daa20cb323,290,2,2
514278711fcdb6dfb235c03a3aa38ee3,292,7,7
94d7a0f7c8f2e1c714b0649f835c538c,292,7,6
2afd218c3aecb6828d2be327f8b9c46f,292,8,7
3bf93d5f7b82b46e38feb881d00c5798,292,7,7
9c8073214a052e414811b76012df8847,292,9,9
0c37993dcf5f99f7b00d02495ed01bc3,292,6,8
6b492acb1838463dc7c07a76b26313c4,292,9,9
807dfc125f09be392a1f1b58c05b3742,292,6,7
259443e9cad56b4f68b664daa20cb323,292,7,7
490951556961e4b88fe1a3ac53b3b186,292,7,7
2afd218c3aecb6828d2be327f8b9c46f,293,6,5
3bf93d5f7b82b46e38feb881d00c5798,293,5,5
0c37993dcf5f99f7b00d02495ed01bc3,293,3,5
6b492acb1838463dc7c07a76b26313c4,293,6,3
8dcd4de7be6479561269b90c1dc8a3b4,293,8,2
8dcd4de7be6479561269b90c1dc8a3b4,293,8,1
cbc86e332e889251fe0fa71df472f202,293,5,4
259443e9cad56b4f68b664daa20cb323,293,8,8
ce209fb2fe01d6c85dbb29b6fd84b563,293,8,6
28b56a449c99c88e1f9fff59d0f16aac,293,6,3
6010bbc8e7ef4b21fa38f9c3a9754ef3,294,7,8
24ebcf86498b0f2793b55c5b9a7756b5,294,7,7
2afd218c3aecb6828d2be327f8b9c46f,294,7,7
3c63524f15931dc8bed7a768cb7d6150,294,5,6
0c37993dcf5f99f7b00d02495ed01bc3,294,4,7
4eb43aa7f89260bb40b3970a45a82678,294,1,1
8dcd4de7be6479561269b90c1dc8a3b4,294,6,7
cbc86e332e889251fe0fa71df472f202,294,8,8
259443e9cad56b4f68b664daa20cb323,294,3,7
490951556961e4b88fe1a3ac53b3b186,294,7,7
bf34e3c5724ce07d29ef12db5f767258,296,6,4
514278711fcdb6dfb235c03a3aa38ee3,296,4,6
24ebcf86498b0f2793b55c5b9a7756b5,296,5,7
1ee4bd59c9ea084016ff2811dbb00568,296,6,5
4480a650a96730fb629aa7fa2079e7c3,296,6,4
2afd218c3aecb6828d2be327f8b9c46f,296,5,4
9c8073214a052e414811b76012df8847,296,7,7
00fa8d61b5f75e16ea71bff7a3def9c9,296,6,6
259443e9cad56b4f68b664daa20cb323,296,7,7
ed7ed76453bd846859f5e6b9149df276,296,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,297,2,4
24ebcf86498b0f2793b55c5b9a7756b5,297,2,3
2afd218c3aecb6828d2be327f8b9c46f,297,3,3
fd5b08ce362d855ca9152a894348130c,297,6,6
4eb43aa7f89260bb40b3970a45a82678,297,1,1
8dcd4de7be6479561269b90c1dc8a3b4,297,4,3
eca1130f44cd2e17645e40a0fa2ef59b,297,3,5
9d1aa48692579ca9330d3c61d10e22e6,297,3,3
ce209fb2fe01d6c85dbb29b6fd84b563,297,4,5
20c7d1ee0615a09b0bac9438cc8325e2,297,3,3
be6ec863f38f611dff4958ccd33cf638,298,3,4
8eb1abd1acca601d1e23e85c69b1742a,298,7,8
2afd218c3aecb6828d2be327f8b9c46f,298,5,5
0c37993dcf5f99f7b00d02495ed01bc3,298,2,5
4eb43aa7f89260bb40b3970a45a82678,298,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,298,4,6
8dcd4de7be6479561269b90c1dc8a3b4,298,6,8
eca1130f44cd2e17645e40a0fa2ef59b,298,4,5
490951556961e4b88fe1a3ac53b3b186,298,3,6
28b56a449c99c88e1f9fff59d0f16aac,298,5,5
514278711fcdb6dfb235c03a3aa38ee3,299,2,6
2afd218c3aecb6828d2be327f8b9c46f,299,2,4
fd5b08ce362d855ca9152a894348130c,299,5,6
0c37993dcf5f99f7b00d02495ed01bc3,299,1,6
64cae7b86c7dcb1b40d17e43c0c2109e,299,2,3
504b651e27c89d1d46d101dd87823ab6,299,1,5
259443e9cad56b4f68b664daa20cb323,299,7,3
ed7ed76453bd846859f5e6b9149df276,299,1,4
20c7d1ee0615a09b0bac9438cc8325e2,299,3,3
571d66ea4abfb694d9bb1281d7701710,299,4,3
bf34e3c5724ce07d29ef12db5f767258,300,7,4
de0b07c32bb6ca4655487026e0f3fc38,300,8,3
2afd218c3aecb6828d2be327f8b9c46f,300,7,4
145b408fa103c16bb00e8734cc39a29f,300,8,1
7685fa48defdc384f720bd1edbf17ed6,300,7,7
51f5fb156a5c0051682ee1835e30fbbd,300,7,3
7975199043cec980e587889f1639c0a4,300,7,6
259443e9cad56b4f68b664daa20cb323,300,6,6
ed7ed76453bd846859f5e6b9149df276,300,7,7
490951556961e4b88fe1a3ac53b3b186,300,4,4
be6ec863f38f611dff4958ccd33cf638,301,1,3
a00de41fdf121f6dfe5db851a575d2d1,301,4,2
2afd218c3aecb6828d2be327f8b9c46f,301,5,4
a2a15d03117e137478c5718212805270,301,3,4
0c37993dcf5f99f7b00d02495ed01bc3,301,3,6
c795c7de8f350ab35dfd1100a84bf213,301,2,3
4eb43aa7f89260bb40b3970a45a82678,301,1,1
64cae7b86c7dcb1b40d17e43c0c2109e,301,3,2
8dcd4de7be6479561269b90c1dc8a3b4,301,5,6
490951556961e4b88fe1a3ac53b3b186,301,5,6
bf34e3c5724ce07d29ef12db5f767258,302,7,6
be6ec863f38f611dff4958ccd33cf638,302,5,7
2c5952c4f931410e9010eb87c276020d,302,4,4
2afd218c3aecb6828d2be327f8b9c46f,302,6,6
a2a15d03117e137478c5718212805270,302,8,8
0c37993dcf5f99f7b00d02495ed01bc3,302,2,6
64cae7b86c7dcb1b40d17e43c0c2109e,302,8,8
6b492acb1838463dc7c07a76b26313c4,302,9,9
8dcd4de7be6479561269b90c1dc8a3b4,302,9,9
84c2d6fc2e78a1d1283c386c0d4daee4,302,8,7
bf34e3c5724ce07d29ef12db5f767258,303,7,4
a00de41fdf121f6dfe5db851a575d2d1,303,7,8
2afd218c3aecb6828d2be327f8b9c46f,303,7,3
fd5b08ce362d855ca9152a894348130c,303,6,7
7cecbffe1da5ae974952db6c13695afe,303,8,5
0c37993dcf5f99f7b00d02495ed01bc3,303,5,7
64cae7b86c7dcb1b40d17e43c0c2109e,303,7,7
8dcd4de7be6479561269b90c1dc8a3b4,303,9,9
84c2d6fc2e78a1d1283c386c0d4daee4,303,8,7
9d1aa48692579ca9330d3c61d10e22e6,303,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,304,6,6
2c5952c4f931410e9010eb87c276020d,304,1,1
2afd218c3aecb6828d2be327f8b9c46f,304,4,4
a2a15d03117e137478c5718212805270,304,4,6
0c37993dcf5f99f7b00d02495ed01bc3,304,1,4
6b492acb1838463dc7c07a76b26313c4,304,2,4
8dcd4de7be6479561269b90c1dc8a3b4,304,5,3
40b86bbb6927a793c05968b8b95e214d,304,4,6
9d1aa48692579ca9330d3c61d10e22e6,304,5,5
490951556961e4b88fe1a3ac53b3b186,304,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,305,7,7
bf34e3c5724ce07d29ef12db5f767258,305,7,6
24ebcf86498b0f2793b55c5b9a7756b5,305,8,7
38531641e6c0628757776b0088bcc854,305,6,8
2afd218c3aecb6828d2be327f8b9c46f,305,7,5
fd5b08ce362d855ca9152a894348130c,305,5,6
9c8073214a052e414811b76012df8847,305,7,8
64cae7b86c7dcb1b40d17e43c0c2109e,305,6,8
259443e9cad56b4f68b664daa20cb323,305,7,7
490951556961e4b88fe1a3ac53b3b186,305,4,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,306,8,7
24ebcf86498b0f2793b55c5b9a7756b5,306,7,8
a00de41fdf121f6dfe5db851a575d2d1,306,6,7
2afd218c3aecb6828d2be327f8b9c46f,306,7,7
0c37993dcf5f99f7b00d02495ed01bc3,306,2,7
4eb43aa7f89260bb40b3970a45a82678,306,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,306,7,9
8dcd4de7be6479561269b90c1dc8a3b4,306,6,7
40b86bbb6927a793c05968b8b95e214d,306,7,7
eca1130f44cd2e17645e40a0fa2ef59b,306,6,6
bf34e3c5724ce07d29ef12db5f767258,307,8,8
514278711fcdb6dfb235c03a3aa38ee3,307,6,7
24ebcf86498b0f2793b55c5b9a7756b5,307,6,7
1ee4bd59c9ea084016ff2811dbb00568,307,8,8
855ba3170f3e470170d23a748ccb41ed,307,5,7
2afd218c3aecb6828d2be327f8b9c46f,307,6,6
0c37993dcf5f99f7b00d02495ed01bc3,307,5,7
00fa8d61b5f75e16ea71bff7a3def9c9,307,5,8
ed7ed76453bd846859f5e6b9149df276,307,6,7
490951556961e4b88fe1a3ac53b3b186,307,6,3
6010bbc8e7ef4b21fa38f9c3a9754ef3,308,6,6
bf34e3c5724ce07d29ef12db5f767258,308,4,5
4480a650a96730fb629aa7fa2079e7c3,308,3,7
ccfcf36a939a8af15a987fa562a49207,308,6,7
2afd218c3aecb6828d2be327f8b9c46f,308,4,5
0c37993dcf5f99f7b00d02495ed01bc3,308,1,7
cd09cd99c38d4bfb7b554dff21196c22,308,4,7
259443e9cad56b4f68b664daa20cb323,308,3,8
ed7ed76453bd846859f5e6b9149df276,308,7,7
490951556961e4b88fe1a3ac53b3b186,308,5,7
2afd218c3aecb6828d2be327f8b9c46f,309,5,5
fd5b08ce362d855ca9152a894348130c,309,6,5
a2a15d03117e137478c5718212805270,309,5,6
0c37993dcf5f99f7b00d02495ed01bc3,309,2,6
c795c7de8f350ab35dfd1100a84bf213,309,8,7
64cae7b86c7dcb1b40d17e43c0c2109e,309,5,7
8dcd4de7be6479561269b90c1dc8a3b4,309,7,1
259443e9cad56b4f68b664daa20cb323,309,3,7
490951556961e4b88fe1a3ac53b3b186,309,6,7
28b56a449c99c88e1f9fff59d0f16aac,309,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,310,3,2
514278711fcdb6dfb235c03a3aa38ee3,310,3,4
c1edc56f4d30d94a94ee41654c4f6734,310,3,2
2afd218c3aecb6828d2be327f8b9c46f,310,2,4
4eb43aa7f89260bb40b3970a45a82678,310,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,310,1,1
40b86bbb6927a793c05968b8b95e214d,310,2,3
cbc86e332e889251fe0fa71df472f202,310,2,4
ed7ed76453bd846859f5e6b9149df276,310,1,3
571d66ea4abfb694d9bb1281d7701710,310,3,2
6010bbc8e7ef4b21fa38f9c3a9754ef3,311,7,7
2c5952c4f931410e9010eb87c276020d,311,4,7
a00de41fdf121f6dfe5db851a575d2d1,311,5,8
2afd218c3aecb6828d2be327f8b9c46f,311,6,6
a2a15d03117e137478c5718212805270,311,7,6
0c37993dcf5f99f7b00d02495ed01bc3,311,2,5
64cae7b86c7dcb1b40d17e43c0c2109e,311,7,8
8dcd4de7be6479561269b90c1dc8a3b4,311,7,8
d8e56509dc582df255732a0170323231,311,7,7
ce209fb2fe01d6c85dbb29b6fd84b563,311,6,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,312,6,4
514278711fcdb6dfb235c03a3aa38ee3,312,3,6
2ec24376127909f3be36d770e6ae41a6,312,3,6
2afd218c3aecb6828d2be327f8b9c46f,312,4,3
9c8073214a052e414811b76012df8847,312,6,7
7685fa48defdc384f720bd1edbf17ed6,312,6,6
eca1130f44cd2e17645e40a0fa2ef59b,312,5,6
ed7ed76453bd846859f5e6b9149df276,312,4,4
478905563bab736f35d94bd7b0a27f9a,312,3,8
490951556961e4b88fe1a3ac53b3b186,312,6,8
bf34e3c5724ce07d29ef12db5f767258,313,2,5
24ebcf86498b0f2793b55c5b9a7756b5,313,4,6
94d7a0f7c8f2e1c714b0649f835c538c,313,4,5
2afd218c3aecb6828d2be327f8b9c46f,313,4,5
6ca7c27715f54e2f47ebe4e1c9dcf842,313,6,6
4eb43aa7f89260bb40b3970a45a82678,313,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,313,3,5
8dcd4de7be6479561269b90c1dc8a3b4,313,4,7
eca1130f44cd2e17645e40a0fa2ef59b,313,5,6
5097e48e561bf0261b242f211b289825,313,3,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,314,7,6
bf34e3c5724ce07d29ef12db5f767258,314,5,5
94d7a0f7c8f2e1c714b0649f835c538c,314,6,6
a00de41fdf121f6dfe5db851a575d2d1,314,7,8
2afd218c3aecb6828d2be327f8b9c46f,314,6,6
7cecbffe1da5ae974952db6c13695afe,314,7,6
4eb43aa7f89260bb40b3970a45a82678,314,3,3
64cae7b86c7dcb1b40d17e43c0c2109e,314,6,6
8dcd4de7be6479561269b90c1dc8a3b4,314,5,7
eca1130f44cd2e17645e40a0fa2ef59b,314,6,6
514278711fcdb6dfb235c03a3aa38ee3,315,4,7
24ebcf86498b0f2793b55c5b9a7756b5,315,7,8
1ee4bd59c9ea084016ff2811dbb00568,315,6,8
2afd218c3aecb6828d2be327f8b9c46f,315,8,8
b37092cf23b42f8b8497d8ba89be157a,315,6,7
9c8073214a052e414811b76012df8847,315,9,9
d8e56509dc582df255732a0170323231,315,7,8
259443e9cad56b4f68b664daa20cb323,315,7,7
ed7ed76453bd846859f5e6b9149df276,315,5,7
490951556961e4b88fe1a3ac53b3b186,315,5,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,316,4,3
bf34e3c5724ce07d29ef12db5f767258,316,4,3
514278711fcdb6dfb235c03a3aa38ee3,316,5,6
94d7a0f7c8f2e1c714b0649f835c538c,316,4,6
2afd218c3aecb6828d2be327f8b9c46f,316,2,3
4b4c4f319a356ea87affb872173a2095,316,3,2
4eb43aa7f89260bb40b3970a45a82678,316,1,1
64cae7b86c7dcb1b40d17e43c0c2109e,316,2,2
259443e9cad56b4f68b664daa20cb323,316,2,7
ed7ed76453bd846859f5e6b9149df276,316,1,2
